Frame,Class,Confidence,X1,Y1,X2,Y2
566,antenna,0.41,212,155,250,235
566,antenna,0.31,348,100,376,175
567,antenna,0.50,304,154,328,238
567,antenna,0.49,386,156,417,233
567,antenna,0.41,212,155,250,235
568,antenna,0.50,386,157,417,234
568,antenna,0.50,304,154,328,238
568,antenna,0.41,211,153,250,235
569,antenna,0.50,386,159,416,233
569,antenna,0.50,303,153,328,237
569,antenna,0.44,211,150,248,235
569,antenna,0.30,255,89,293,190
570,antenna,0.49,385,159,416,234
570,antenna,0.48,302,153,328,238
570,antenna,0.43,208,147,247,234
570,antenna,0.32,255,88,293,191
571,antenna,0.49,385,160,416,233
571,antenna,0.47,302,152,328,238
571,antenna,0.44,208,147,247,233
571,antenna,0.31,255,88,293,190
572,antenna,0.52,385,161,415,233
572,antenna,0.48,208,146,247,233
572,antenna,0.48,302,152,328,239
572,antenna,0.31,255,87,293,190
573,antenna,0.51,384,159,416,234
573,antenna,0.47,209,146,247,233
573,antenna,0.47,302,153,327,239
573,antenna,0.30,256,87,291,185
574,antenna,0.51,384,158,416,234
574,antenna,0.47,302,152,326,237
574,antenna,0.45,209,149,247,232
574,antenna,0.31,256,87,292,184
575,antenna,0.52,384,159,415,234
575,antenna,0.50,302,153,326,237
575,antenna,0.47,209,147,247,232
575,antenna,0.31,256,87,292,184
576,antenna,0.51,384,161,414,234
576,antenna,0.49,302,153,326,238
576,antenna,0.47,209,146,247,231
576,antenna,0.33,256,86,292,184
577,antenna,0.50,384,161,415,235
577,antenna,0.50,302,154,325,237
577,antenna,0.46,209,147,247,230
577,antenna,0.34,256,86,292,184
578,antenna,0.52,384,162,414,235
578,antenna,0.51,302,154,324,237
578,antenna,0.50,210,147,245,228
578,antenna,0.36,256,86,292,184
579,antenna,0.50,302,154,324,239
579,antenna,0.49,384,161,415,236
579,antenna,0.47,210,146,245,229
579,antenna,0.37,256,86,292,185
580,antenna,0.51,301,153,325,239
580,antenna,0.50,383,159,415,236
580,antenna,0.49,210,145,244,230
580,antenna,0.37,256,86,293,185
581,antenna,0.53,301,153,325,239
581,antenna,0.50,210,145,244,230
581,antenna,0.50,382,158,414,236
581,antenna,0.38,257,86,292,185
582,antenna,0.54,300,152,325,240
582,antenna,0.48,209,145,244,229
582,antenna,0.45,382,157,414,237
582,antenna,0.39,256,85,293,185
583,antenna,0.53,299,152,325,239
583,antenna,0.45,209,146,244,228
583,antenna,0.44,381,166,411,235
583,antenna,0.39,256,85,293,185
584,antenna,0.54,299,151,324,238
584,antenna,0.47,209,146,243,227
584,antenna,0.46,380,168,411,236
584,antenna,0.40,256,86,293,189
585,antenna,0.54,298,150,324,237
585,antenna,0.45,380,168,410,237
585,antenna,0.44,209,146,243,227
585,antenna,0.40,256,86,294,189
586,antenna,0.53,298,148,325,238
586,antenna,0.46,380,166,410,237
586,antenna,0.43,208,146,244,228
586,antenna,0.41,255,86,295,189
587,antenna,0.52,297,149,324,238
587,antenna,0.47,380,164,410,238
587,antenna,0.46,209,147,243,227
587,antenna,0.42,255,86,295,188
588,antenna,0.50,297,149,324,238
588,antenna,0.45,207,149,245,230
588,antenna,0.45,380,162,410,238
588,antenna,0.41,255,86,296,188
589,antenna,0.49,296,149,324,238
589,antenna,0.47,209,150,244,229
589,antenna,0.44,380,164,410,238
589,antenna,0.42,255,86,296,189
590,antenna,0.49,208,151,244,230
590,antenna,0.47,297,151,323,237
590,antenna,0.45,380,165,409,238
590,antenna,0.41,255,85,295,187
591,antenna,0.48,207,149,244,230
591,antenna,0.46,295,149,324,238
591,antenna,0.43,379,165,409,238
591,antenna,0.40,256,85,295,187
592,antenna,0.48,208,148,244,230
592,antenna,0.46,295,150,323,238
592,antenna,0.43,379,164,409,238
592,antenna,0.38,256,85,295,186
593,antenna,0.48,209,147,243,228
593,antenna,0.47,295,152,322,239
593,antenna,0.46,380,165,408,239
593,antenna,0.41,257,86,293,185
594,antenna,0.47,208,146,243,229
594,antenna,0.46,379,164,409,239
594,antenna,0.45,295,152,323,239
594,antenna,0.40,256,86,294,185
595,antenna,0.49,208,146,243,228
595,antenna,0.46,378,169,407,239
595,antenna,0.43,294,152,323,239
595,antenna,0.39,256,86,295,185
596,antenna,0.52,209,147,243,228
596,antenna,0.50,378,170,406,238
596,antenna,0.45,294,152,322,239
596,antenna,0.38,257,86,294,184
597,antenna,0.51,377,171,407,239
597,antenna,0.50,209,147,242,228
597,antenna,0.43,293,151,323,240
597,antenna,0.38,257,86,294,184
598,antenna,0.53,377,171,406,239
598,antenna,0.50,209,147,242,227
598,antenna,0.44,293,151,323,239
598,antenna,0.38,258,86,294,183
599,antenna,0.55,376,171,406,238
599,antenna,0.54,210,147,242,227
599,antenna,0.47,293,153,322,239
599,antenna,0.37,258,87,294,182
600,antenna,0.55,209,146,242,227
600,antenna,0.54,376,172,406,239
600,antenna,0.47,293,154,323,239
600,antenna,0.35,258,86,294,183
601,antenna,0.56,210,146,243,226
601,antenna,0.54,376,172,406,239
601,antenna,0.48,293,155,322,239
601,antenna,0.31,258,86,293,182
602,antenna,0.58,210,145,243,227
602,antenna,0.53,375,172,406,239
602,antenna,0.48,293,156,321,240
602,antenna,0.30,259,86,293,182
603,antenna,0.56,210,144,243,227
603,antenna,0.52,375,172,407,241
603,antenna,0.45,293,157,321,240
604,antenna,0.56,210,145,243,226
604,antenna,0.49,374,172,408,241
604,antenna,0.44,293,156,320,240
605,antenna,0.58,210,144,243,225
605,antenna,0.47,293,157,318,238
605,antenna,0.46,374,172,407,241
605,antenna,0.32,259,85,292,182
606,antenna,0.57,209,144,243,225
606,antenna,0.45,293,154,319,240
606,antenna,0.43,374,173,408,243
606,antenna,0.33,259,85,292,182
607,antenna,0.54,209,144,244,226
607,antenna,0.44,293,155,319,241
607,antenna,0.40,373,172,409,245
607,antenna,0.31,259,85,292,182
608,antenna,0.55,209,143,243,225
608,antenna,0.47,292,156,317,241
608,antenna,0.41,372,176,405,244
608,antenna,0.32,260,85,292,183
609,antenna,0.54,209,142,244,225
609,antenna,0.48,292,155,318,241
609,antenna,0.41,372,178,403,244
609,antenna,0.30,260,85,293,183
610,antenna,0.55,209,143,244,225
610,antenna,0.50,291,155,318,241
610,antenna,0.42,372,176,404,245
611,antenna,0.56,209,142,244,225
611,antenna,0.52,291,156,316,241
611,antenna,0.46,372,176,404,245
612,antenna,0.56,208,142,244,225
612,antenna,0.48,290,151,317,241
612,antenna,0.45,371,176,404,245
613,antenna,0.56,208,142,244,225
613,antenna,0.46,371,177,403,246
613,antenna,0.45,289,149,317,240
614,antenna,0.58,209,145,244,224
614,antenna,0.48,371,177,402,246
614,antenna,0.47,289,153,316,240
615,antenna,0.58,208,144,244,225
615,antenna,0.44,371,177,402,247
615,antenna,0.40,288,141,316,240
616,antenna,0.56,209,147,244,224
616,antenna,0.42,372,177,402,248
616,antenna,0.38,288,132,315,240
617,antenna,0.57,209,148,243,224
617,antenna,0.45,288,140,314,239
617,antenna,0.42,372,176,401,248
618,antenna,0.56,208,147,243,224
618,antenna,0.46,287,138,314,239
618,antenna,0.39,372,175,402,247
619,antenna,0.57,208,146,243,223
619,antenna,0.49,288,152,314,239
619,antenna,0.42,372,174,402,247
620,antenna,0.58,208,146,243,222
620,antenna,0.51,288,155,313,239
620,antenna,0.45,371,174,401,247
621,antenna,0.59,208,144,243,222
621,antenna,0.50,287,152,313,239
621,antenna,0.44,371,173,401,246
622,antenna,0.59,208,143,243,222
622,antenna,0.50,286,152,313,239
622,antenna,0.46,371,173,401,246
623,antenna,0.60,209,143,243,222
623,antenna,0.51,287,153,313,240
623,antenna,0.48,371,176,399,247
624,antenna,0.59,209,144,243,221
624,antenna,0.49,286,150,313,240
624,antenna,0.47,370,178,400,247
625,antenna,0.57,209,144,243,220
625,antenna,0.48,286,152,313,239
625,antenna,0.47,369,184,394,246
626,antenna,0.56,209,145,243,219
626,antenna,0.48,369,183,394,246
626,antenna,0.47,287,150,312,238
627,antenna,0.56,209,143,243,220
627,antenna,0.47,286,151,312,238
627,antenna,0.44,369,183,394,246
628,antenna,0.56,209,142,243,220
628,antenna,0.47,286,151,311,238
628,antenna,0.42,368,184,394,246
629,antenna,0.56,209,142,243,219
629,antenna,0.47,286,151,311,238
629,antenna,0.41,367,184,394,246
630,antenna,0.56,208,142,243,220
630,antenna,0.46,285,150,311,239
630,antenna,0.40,367,184,393,246
631,antenna,0.56,208,143,243,220
631,antenna,0.46,285,146,312,239
631,antenna,0.39,367,185,392,247
632,antenna,0.56,208,143,243,219
632,antenna,0.47,285,147,311,239
632,antenna,0.40,367,185,391,247
633,antenna,0.55,208,142,243,219
633,antenna,0.46,284,142,311,240
633,antenna,0.37,367,185,392,248
633,antenna,0.30,383,168,408,232
634,antenna,0.54,209,143,243,219
634,antenna,0.45,284,138,311,240
634,antenna,0.36,367,183,392,250
635,antenna,0.55,210,141,242,219
635,antenna,0.46,284,140,311,240
635,antenna,0.37,366,183,390,251
636,antenna,0.56,210,142,242,218
636,antenna,0.44,284,138,311,241
636,antenna,0.39,365,185,387,252
637,antenna,0.56,210,142,242,219
637,antenna,0.43,365,186,386,251
637,antenna,0.42,283,137,311,240
637,antenna,0.31,337,72,365,164
638,antenna,0.57,210,142,242,218
638,antenna,0.48,365,187,386,251
638,antenna,0.41,283,135,312,243
638,antenna,0.32,338,73,365,162
639,antenna,0.57,210,142,242,218
639,antenna,0.46,364,188,386,251
639,antenna,0.42,282,131,312,243
640,antenna,0.58,210,142,242,218
640,antenna,0.43,282,129,312,242
640,antenna,0.43,364,188,386,251
641,antenna,0.58,210,142,242,218
641,antenna,0.45,364,189,385,252
641,antenna,0.43,282,136,310,242
642,antenna,0.58,210,142,242,218
642,antenna,0.42,363,189,385,252
642,antenna,0.42,281,136,310,242
643,antenna,0.58,209,142,242,217
643,antenna,0.41,280,133,311,242
643,antenna,0.40,362,189,385,253
644,antenna,0.58,209,141,242,217
644,antenna,0.42,280,135,310,242
644,antenna,0.41,362,190,385,253
645,antenna,0.57,209,141,242,218
645,antenna,0.39,278,120,310,242
645,antenna,0.38,361,191,385,253
645,antenna,0.32,362,187,393,252
646,antenna,0.57,209,142,242,217
646,antenna,0.41,278,124,309,242
646,antenna,0.40,361,192,385,253
647,antenna,0.57,209,141,243,217
647,antenna,0.38,278,127,309,241
647,antenna,0.37,361,192,385,253
648,antenna,0.56,209,142,243,217
648,antenna,0.37,278,126,309,241
648,antenna,0.35,360,192,386,254
648,antenna,0.32,379,173,403,239
649,antenna,0.56,209,142,242,216
649,antenna,0.40,278,136,308,241
649,antenna,0.37,360,192,385,253
649,antenna,0.33,377,175,402,241
650,antenna,0.54,210,141,242,216
650,antenna,0.37,278,133,308,241
650,antenna,0.36,360,192,384,254
650,antenna,0.34,375,176,402,241
651,antenna,0.54,210,140,242,216
651,antenna,0.37,277,131,308,241
651,antenna,0.35,359,192,384,254
651,antenna,0.35,375,176,401,242
652,antenna,0.54,210,140,242,216
652,antenna,0.37,375,176,401,242
652,antenna,0.36,277,121,307,241
652,antenna,0.36,359,192,383,254
653,antenna,0.54,210,140,241,216
653,antenna,0.39,376,176,401,243
653,antenna,0.35,278,128,307,240
653,antenna,0.34,359,192,382,254
654,antenna,0.54,210,140,241,216
654,antenna,0.41,376,175,401,243
654,antenna,0.38,277,133,307,240
654,antenna,0.35,358,193,378,255
655,antenna,0.54,210,140,241,216
655,antenna,0.43,358,194,378,256
655,antenna,0.39,277,133,306,240
655,antenna,0.39,378,176,400,243
656,antenna,0.53,210,140,241,216
656,antenna,0.43,358,194,378,256
656,antenna,0.42,277,145,306,240
656,antenna,0.37,378,177,400,244
657,antenna,0.52,210,138,242,216
657,antenna,0.44,277,152,306,239
657,antenna,0.43,358,194,378,256
657,antenna,0.35,378,177,400,243
658,antenna,0.52,210,139,242,216
658,antenna,0.46,358,195,377,256
658,antenna,0.45,277,151,306,239
658,antenna,0.37,379,177,400,241
659,antenna,0.50,210,137,242,216
659,antenna,0.45,278,157,305,239
659,antenna,0.44,357,195,377,256
659,antenna,0.36,378,177,400,242
660,antenna,0.48,210,137,243,216
660,antenna,0.46,278,158,305,238
660,antenna,0.45,357,196,377,256
660,antenna,0.36,379,177,400,242
661,antenna,0.49,210,138,242,216
661,antenna,0.48,357,197,376,257
661,antenna,0.47,279,159,303,237
661,antenna,0.34,379,178,399,241
662,antenna,0.51,279,159,303,238
662,antenna,0.49,211,138,242,214
662,antenna,0.47,357,197,376,257
662,antenna,0.35,380,179,400,242
663,antenna,0.50,279,159,303,238
663,antenna,0.48,211,137,242,214
663,antenna,0.45,356,197,376,259
663,antenna,0.34,379,180,399,242
663,antenna,0.31,342,80,370,155
664,antenna,0.50,279,159,303,238
664,antenna,0.48,211,138,242,214
664,antenna,0.45,355,198,376,259
664,antenna,0.35,378,180,398,243
664,antenna,0.34,343,82,370,153
665,antenna,0.50,279,160,302,238
665,antenna,0.48,211,138,243,214
665,antenna,0.46,355,198,376,259
665,antenna,0.36,378,180,397,243
665,antenna,0.30,343,82,370,153
666,antenna,0.49,279,160,302,238
666,antenna,0.47,211,137,243,214
666,antenna,0.43,354,198,376,259
666,antenna,0.35,377,180,397,245
667,antenna,0.48,279,161,302,238
667,antenna,0.47,211,139,243,214
667,antenna,0.41,354,198,376,259
667,antenna,0.35,376,180,397,245
668,antenna,0.50,279,161,301,238
668,antenna,0.48,212,141,242,213
668,antenna,0.43,354,198,375,258
668,antenna,0.35,376,180,397,245
669,antenna,0.49,278,161,301,238
669,antenna,0.48,212,139,242,210
669,antenna,0.41,354,198,375,257
669,antenna,0.34,376,181,397,246
670,antenna,0.48,278,162,301,238
670,antenna,0.47,212,139,243,210
670,antenna,0.40,353,199,375,257
670,antenna,0.34,376,181,397,245
671,antenna,0.50,278,162,301,238
671,antenna,0.47,212,139,242,210
671,antenna,0.41,352,199,374,257
671,antenna,0.34,375,181,396,244
672,antenna,0.49,278,162,301,239
672,antenna,0.48,212,135,243,210
672,antenna,0.40,352,199,374,258
672,antenna,0.32,375,182,397,244
673,antenna,0.50,278,161,300,239
673,antenna,0.48,212,136,243,210
673,antenna,0.41,351,199,372,259
673,antenna,0.35,374,185,395,244
674,antenna,0.52,278,161,300,239
674,antenna,0.48,212,136,243,210
674,antenna,0.43,351,199,372,259
674,antenna,0.39,374,185,395,244
675,antenna,0.50,278,161,300,239
675,antenna,0.48,212,136,243,210
675,antenna,0.40,351,199,372,260
675,antenna,0.37,373,185,394,246
676,antenna,0.51,277,162,300,239
676,antenna,0.48,212,136,243,210
676,antenna,0.40,350,199,371,261
676,antenna,0.37,373,186,394,246
677,antenna,0.53,277,162,299,239
677,antenna,0.48,212,138,243,209
677,antenna,0.47,349,200,370,261
677,antenna,0.42,373,186,393,245
678,antenna,0.53,277,162,299,238
678,antenna,0.49,212,137,243,209
678,antenna,0.47,349,200,369,261
678,antenna,0.41,373,185,393,247
679,antenna,0.55,276,162,300,239
679,antenna,0.50,212,136,243,209
679,antenna,0.48,349,201,369,261
679,antenna,0.40,373,186,393,247
680,antenna,0.56,276,162,299,238
680,antenna,0.51,212,138,242,208
680,antenna,0.50,349,201,369,261
680,antenna,0.41,372,186,392,245
681,antenna,0.55,276,162,299,239
681,antenna,0.50,212,138,242,208
681,antenna,0.48,349,201,369,261
681,antenna,0.39,371,186,393,245
682,antenna,0.54,275,162,298,238
682,antenna,0.51,212,139,242,207
682,antenna,0.48,348,201,368,261
682,antenna,0.39,371,186,393,244
683,antenna,0.55,275,162,298,238
683,antenna,0.52,212,139,242,207
683,antenna,0.50,348,201,368,261
683,antenna,0.40,371,187,392,245
684,antenna,0.53,275,162,298,238
684,antenna,0.52,212,139,242,207
684,antenna,0.47,347,201,368,261
684,antenna,0.36,371,186,392,246
685,antenna,0.53,212,139,242,207
685,antenna,0.52,275,162,297,237
685,antenna,0.45,347,201,367,262
685,antenna,0.36,370,186,391,247
686,antenna,0.54,212,139,242,207
686,antenna,0.52,274,162,297,236
686,antenna,0.44,346,201,366,262
686,antenna,0.38,370,186,390,246
687,antenna,0.54,212,138,242,207
687,antenna,0.50,273,162,296,236
687,antenna,0.41,345,201,365,262
687,antenna,0.34,370,187,389,246
688,antenna,0.55,212,138,242,207
688,antenna,0.51,273,162,296,236
688,antenna,0.40,345,201,365,263
688,antenna,0.30,369,187,388,247
689,antenna,0.56,212,138,242,207
689,antenna,0.53,272,161,296,236
689,antenna,0.42,344,201,365,262
690,antenna,0.56,211,137,242,207
690,antenna,0.53,272,161,296,237
690,antenna,0.39,343,201,365,263
691,antenna,0.56,212,138,242,206
691,antenna,0.54,271,161,296,237
691,antenna,0.38,343,201,364,263
692,antenna,0.56,212,138,242,206
692,antenna,0.55,271,161,296,236
692,antenna,0.43,343,201,363,263
693,antenna,0.55,212,137,242,206
693,antenna,0.55,271,161,296,237
693,antenna,0.45,341,201,362,263
694,antenna,0.56,270,160,296,237
694,antenna,0.55,212,138,242,206
694,antenna,0.49,341,202,362,263
695,antenna,0.58,270,160,296,237
695,antenna,0.56,212,138,242,205
695,antenna,0.53,341,203,361,263
696,antenna,0.57,270,160,296,238
696,antenna,0.55,212,137,242,205
696,antenna,0.50,340,203,361,263
697,antenna,0.57,270,160,295,237
697,antenna,0.55,212,136,242,205
697,antenna,0.48,340,204,360,264
698,antenna,0.58,269,160,295,237
698,antenna,0.55,212,137,241,204
698,antenna,0.51,340,204,359,263
698,antenna,0.30,365,191,384,250
699,antenna,0.57,269,160,295,237
699,antenna,0.55,212,136,242,204
699,antenna,0.46,339,203,359,264
700,antenna,0.56,269,159,295,238
700,antenna,0.54,212,136,242,204
700,antenna,0.42,338,204,358,265
701,antenna,0.56,268,159,295,238
701,antenna,0.55,212,135,242,204
701,antenna,0.45,338,204,357,265
701,antenna,0.30,281,96,308,167
702,antenna,0.55,268,159,294,238
702,antenna,0.54,212,134,242,204
702,antenna,0.42,338,204,356,265
702,antenna,0.30,281,96,308,167
703,antenna,0.55,268,158,294,238
703,antenna,0.54,212,135,242,204
703,antenna,0.41,337,204,355,265
703,antenna,0.32,282,96,311,167
704,antenna,0.57,267,158,293,238
704,antenna,0.55,212,136,241,203
704,antenna,0.43,337,204,354,266
704,antenna,0.31,282,96,312,167
705,antenna,0.57,267,157,293,238
705,antenna,0.55,211,135,242,203
705,antenna,0.40,336,204,354,266
705,antenna,0.35,282,96,311,168
706,antenna,0.56,267,158,293,238
706,antenna,0.56,211,135,242,202
706,antenna,0.43,335,204,354,266
706,antenna,0.36,282,96,312,168
707,antenna,0.56,211,135,242,203
707,antenna,0.54,267,158,293,238
707,antenna,0.41,333,205,353,268
707,antenna,0.36,282,96,312,169
708,antenna,0.55,211,135,242,202
708,antenna,0.52,267,158,292,238
708,antenna,0.42,282,96,313,170
708,antenna,0.42,332,206,353,268
709,antenna,0.56,211,136,242,201
709,antenna,0.53,266,159,292,238
709,antenna,0.43,282,96,313,170
709,antenna,0.41,332,206,352,268
710,antenna,0.55,210,135,242,201
710,antenna,0.52,265,158,293,238
710,antenna,0.44,282,96,313,171
710,antenna,0.36,332,205,352,268
711,antenna,0.55,210,135,242,201
711,antenna,0.52,264,158,292,237
711,antenna,0.42,282,96,313,171
711,antenna,0.36,331,205,351,269
712,antenna,0.55,210,136,242,201
712,antenna,0.53,263,158,292,237
712,antenna,0.46,282,96,314,170
712,antenna,0.35,330,204,351,269
713,antenna,0.55,210,134,243,201
713,antenna,0.52,262,157,291,236
713,antenna,0.42,282,96,314,171
714,antenna,0.56,210,133,243,201
714,antenna,0.52,262,157,290,236
714,antenna,0.39,282,95,315,172
714,antenna,0.36,328,205,349,267
715,antenna,0.56,210,134,243,201
715,antenna,0.53,262,157,290,236
715,antenna,0.38,328,205,348,267
715,antenna,0.37,282,95,315,172
716,antenna,0.56,210,132,243,201
716,antenna,0.53,261,156,289,237
716,antenna,0.36,327,205,347,268
716,antenna,0.34,282,95,315,172
